faq_id,faq_added_utc,faq_updated_utc,faq_author,content_title,content_text,tags,faq_thresholds,faq_weight,faq_questions,faq_contexts
154,1652329625000,1666009557727,Sam,Getting pregnant during breastfeeding,"*Yes, you could conceive again – even before your period returns*

You can fall pregnant even if you're breastfeeding and your period 🩸 has not yet returned. Before having sex, make sure to protect yourself from pregnancy. Getting pregnant soon after an existing pregnancy is unhealthy for you and your next baby 👶🏽.

*Protect yourself*
Try to avoid sex for at least 6 weeks after giving birth, or at least until your body has healed. When you start having sex, choose a family planning method that is safe for breastfeeding women. The nurse/midwife 👩🏽‍⚕️ will advise which is best for you.

Plan to always use condoms when having sex. They prevent pregnancy as well as sexually transmitted infections (STIs). If you're not yet using family planning, please visit the clinic 🏥 to do so as soon as you can.","['breastfeeding', 'get', 'pregnant', 'wait', 'sex']","[0.3, 0.3, 0.3]",1,,
155,1652329879000,1666010345118,Sam,Giving baby only breast milk,"*Exclusive breastfeeding*

Exclusive breastfeeding 🤱🏽 means that the only food baby receives for the first 6 months of her life, is breast milk. Breast milk is perfectly designed for baby and she doesn't need anything else. Don't give her water, porridge, formula milk, or tea. Your body can make all the milk your baby needs.

If you are HIV-positive:
- please make sure that you are taking your ARVs 💊 while breastfeeding
- don't mix breast milk and formula feeding as this increases the risk of baby getting HIV. 🙅🏽‍♀️","['breast', 'feed', 'milk', 'only', 'water']","[0.3, 0.3]",1,,
156,1652330202000,1663838633824,Sam,"Expressing, storing and reheating breast milk","*Breast milk storage and reheating*

Exclusive breastfeeding is recommended for at least 6 months.🤱🏽 If you have to go back to work before this time, it's best to express your milk and leave it at home for baby. Expressing milk means you can keep up milk production, even after you return to work.

*Expressing (handling) breast milk*
Express breast milk by squeezing or pumping your breast milk into a container (see video at the end of this message).🍼 Before handling breast milk, wash your hands with soap 🧼 and water.

*Storing breast milk*
Store the expressed milk in a clean container made of glass (like a jar) or hard plastic (but no plastic made with the chemical BPA or bisphenol A.) Before use, sterilise the container by boiling it for 10 minutes. Before storing, use a pen to write the date you expressed the milk on the container.

Store the expressed breast milk in the sterilised container for:
- 4 days at the back of your fridge, or
- 6 to 12 months at the back of your freezer

*Defrosting or reheating stored breast milk*
Once you have started expressing, it's important you know how to safely store the milk. Always defrost the oldest breast milk first. There are several ways to defrost your breast milk:
- In the fridge overnight ❄️,
- Set in a container of warm or lukewarm water🚰,
- Under luke warm running water 🚿.

Never defrost or heat breast milk in a microwave. A microwave can destroy the nutrients in your breastmilk and create hot spots, which can burn baby’s mouth. Breast milk that is warmed after storage in the fridge or freezer, should be used within 2 hours. Never refreeze breastmilk.

*Tap the link below for:*
*a video  📹  showing how to express breast milk
https://www.youtube.com/watch?v=N0_48Urf4hE","['breastfeeding', 'milk', 'storage']","[0.3, 0.3, 0.3]",1,,
157,1652330446000,1666010791331,Sam,How much breast milk baby needs,"*Is my baby drinking enough?*

If you feed your baby on demand, baby should get enough to drink. Feeding on demand means that whenever your baby shows signs of being hungry, you feed him.

*Signs that your baby is hungry*
- Smacking or licking his lips 😋,
- Opening and closing his mouth 😮,
- Sucking on his lips, tongue, hands, fingers, toes, toys, or clothing 🤤,
- Rooting around on the chest,
- Moving his head frantically from side to side and crying.

*Signs that your baby is drinking enough*
- 6 to 8 wet nappies in 24 hours,
- After a feed, her tummy should look full and your breasts should feel softer,
- Your baby is content after a feed,
- Your baby is gaining weight.

*Reasons to go to the clinic* 🏥
- If your baby is showing signs that he isn't drinking enough,
- If you're concerned. ","['milk', 'enough', 'feed', 'breast', 'drink']","[0.3, 0.3, 0.3]",1,,
158,1652330613000,1663838522596,Sam,"First, sticky milk is very important","*Your first sticky milk is called colostrum*

Colostrum is the first milk your breasts produce after giving birth. 🤱🏽 It protects your baby against illness and will give her the best start in life. It's thick, cream-coloured, rich in nutrients, proteins and antibodies – and very healthy for baby.

Colostrum plays an important role in building a baby's immune system. It's low in fat, easy to digest, and it starts her growth and development in the best possible way.

It's important that your baby is breastfed within the first hour after birth. The nurse/midwife 👩🏽‍⚕️ will help you to latch your baby to the breast after giving birth.","['breastmilk', 'sticky', 'milk']","[0.3, 0.3, 0.3]",1,,
159,1652330811000,1663838280183,Sam,Weaning baby off breast milk,"*Weaning baby should be a gradual process*

Weaning is when you introduce food to your baby that is not your own breast milk. It's recommended that you exclusively breastfeed your baby for the first 6 months, then continue breastfeeding while introducing solid foods 🥣 until he is 2 years old.

Babies react differently to weaning. If weaning is your decision, it’s best to do so gradually. If you wean suddenly (“cold turkey”), your breasts will become painfully engorged, and you may develop a breast infection 🦠. Baby might not like the switch from the breast to the bottle. Please don't wean your baby while he is sick.

*Weaning a baby under 1 year*
First replace his least favourite feeding of the day with formula. If he won’t accept the bottle 🍼 from you, see if he accepts someone else giving it. Let him adjust over a few days, each time replacing a breastfeed with a bottle.

*Weaning an older child*
There's no reason to stop breastfeeding after the first year. Both you and baby continue to benefit from breastfeeding. Many mothers choose to wean naturally, allowing the child to wean in his own time. Natural weaning happens between 2 to 4 years. If you decide to wean, set boundaries with your toddler 🧒🏽 – for example, start by limiting feeding during the day.

*Weaning when HIV-positive*
- If you're HIV+ and decide to stop breastfeeding, please do so gradually over a period of a month.
- To abruptly stop breastfeeding is not recommended, and may increase the Viral Load in breast milk.
- If you breastfeed occasionally after starting to wean, your baby is at risk of becoming HIV infected.
- Make sure you continue taking your ARVs. 💊","['breastmilk', 'weaning', 'stop']","[0.3, 0.3, 0.3]",1,,
160,1652331022000,1663838174766,Sam,Formula feeding,"*Formula feeding*

There are various reasons why a mother may be unable to continue to breastfeed 🤱🏽 – or chooses to formula-feed. If you make the decision to formula feed, it's important to do so safely. Ask a nurse to help you with your choice of product. It's important to know that formula milk does not contain all the nutrients and antibodies found in breast milk.

*Recommended schedule for formula feeding*
- First week: Slowly increase the amount you offer to your baby. Start with 10 ml on day 1 and increase every day.  At the end of the first week your baby will drink 60–90 ml of formula per feed, every 3 to 4 hours. If your baby sleeps longer than 4 to 5 hours and starts missing feeds, wake her up and offer a bottle. 🍼
- First month: Baby will drink about 120 ml per feeding every 4 hours after one month.
- At 6 months: Baby will drink 180–240 ml 4 to 5 times a day.
- After 6 months, introduce solid foods, but continue to bottle feed after every meal until baby is 12 months.

*How to prepare formula*
- Wash your hands 🧼 before preparing a bottle,
- Use a clean bottle for every feed,
- Prepare 1 bottle at a time,
- Use clean drinking water🚰 that has been boiled,
- Make sure the formula is cooled before you feed baby,
- If baby doesn't finish the bottle, throw the leftover milk away after 2 hours.

*Formula feeding when you are HIV+*
The Department of Health recommends exclusive breastfeeding for the first 6 months of baby's life. This is for all mothers, whether they are HIV-positive or not. Exclusive breastfeeding means your baby needs only breast milk for the first 6 months. If you choose to formula feed, feed your baby only formula. Occasional breastfeeding increases the risk of transmitting HIV to your baby.","['formula', 'feeding']","[0.3, 0.3]",1,,
161,1652331333000,1666255848184,Sam,Waiting before another pregnancy,"*Family planning and birth spacing*

It's best to wait until your baby is 2-3 years old 🗓️ before trying for another baby. This gives your body time to recover from the first birth – and your next baby is born healthy.

During your 6-week clinic check-up, the nurse/midwife 👩🏽‍⚕️ will discuss family planning options with you.

There are several birth control methods that you could discuss with the nurse 👩🏽‍⚕️ and they will prescribe accordingly.

Please use a condom for sex if you have not yet started on a contraceptive method. Condoms also protect you against HIV and other sexually-transmitted infections. 🦠","['family', 'planning', 'sex', 'prevention']","[0.3, 0.3, 0.3, 0.3]",1,,
162,1652331502000,1666255401460,Sam,Caring for your newborn's cord ,"*Umbilical cord and cord care*

After the umbilical cord is cut at birth, a stump of tissue remains attached to your baby's belly button. The stump gradually dries until it falls off. It may take up to 2 weeks 🗓️ to fall off.

*Taking care of the umbilical cord*
- It's important to keep the umbilical cord stump and surrounding skin clean and dry.
- Clean the cord once daily with surgical spirit.
- Fold baby's nappy down to prevent irritating the umbilical cord stump.

*Reasons to go to the clinic* 🏥
- If the umbilical cord starts to smell,
- If the skin around the umbilical cord becomes red/swollen,
- If your baby has a fever.","['clean', 'cord', 'belly', 'fall']","[0.3, 0.3, 0.3]",1,,
163,1652331729000,1665998418862,Sam,Safer birth if you're HIV+,"*Yes, vaginal delivery really is safer for an HIV+ mom*

Being HIV-positive does not mean you should avoid a vaginal delivery. If there are no other medical reasons to deliver via a Ceaserean Section, vaginal birth is still recommended. This is because the risk of wound infection 🦠 after a C-Section is greater for an HIV-positive woman.

During your pregnancy visits to the clinic, please ask the nurse/midwife 👩🏽‍⚕️ to discuss your birth plan with you.","['hiv', 'delivery', 'birth']","[0.3, 0.3, 0.3]",1,,
164,1652332059000,1665999251555,Sam,Feeding baby when you're HIV+,"*How to feed baby when you're HIV+*

If you're HIV-positive, then breastfeeding is the best way to feed your baby.🤱🏽 The ARVs you're taking and the medication (Nevirapine) baby was given at the clinic, will reduce baby's risk of getting HIV through your breast milk.

Exclusive breastfeeding for the first 6 months of baby's life is recommended. This means you only feed your baby breast milk – no water 🚱or formula should be given. After 6 months, please continue to feed baby breast milk while introducing solid foods.

If you are HIV-positive, you should breastfeed for only 12 months.","['hiv', 'breastfeeding']","[0.3, 0.3, 0.3]",1,,
165,1652332455000,1666262811817,Sam,Symptoms of HIV,"*The symptoms of HIV appear in three stages*

*First Stage: Acute HIV infection*
Most people don't know right away when they've been infected with HIV. You may have symptoms within 2 to 6 weeks after getting the virus. The symptoms are similar to the flu. 🤒

Early signs of HIV include headache, fatigue, sore throat and fever. If you have these symptoms and you have had sexual contact with someone who is HIV+ please go to the clinic 🏥 right away to be tested.

*Second Stage: Latent HIV*
Latent HIV is also called asymptomatic HIV infection – because there are no symptoms. Latency in HIV infection can last for 10 or 15 years. Most people don't have symptoms that they can see or feel.

If you have Latent HIV, you may not realise that you're infected, but you can pass HIV on to others. This means that knowing your HIV status and getting tested regularly is very important. 💉

*Third Stage: AIDS*
AIDS is the advanced stage of HIV infection. This is usually when your immune system is badly damaged. You may also have other infections. 🦠

If you were not aware of being infected with HIV sooner, you may realise you have it after you have some of these symptoms:

- Being tired all the time
- Fever that lasts more than 10 days
- Night sweats
- Weight loss with no obvious reason
- Purplish spots on your skin that don't go away
- Severe, long-lasting diarrhea

People with AIDS and who don't take medication, live for about 3 years. The time period is shorter if they get another infection – but HIV can still be treated at this stage. ","['symptoms', 'hiv', 'test', 'scared']","[0.3, 0.3]",1,,
166,1652332669000,1666263393704,Sam,Treatment lowers how much HIV is in your blood,"*Reducing viral load helps you live a long, normal life*

Your viral load is the amount of HIV in your blood. A viral load test shows how much of the virus is in the body. The test measures how many particles of HIV are found in a blood sample. 🧫

If you are HIV+ then it's important to know your viral load. The lower your viral load, the lower the chance of passing the virus to someone else – or your baby 👶🏽.

*Antiretroviral (ARV) treatment*
ARV's 💊 are the medicines you get if you test positive for HIV. Taking ARVs daily as prescribed will lower your viral load. The goal is to have an undetectable (cannot be seen) viral load.This keeps your immune system healthy, reduces HIV complications and helps you to live for longer.

With an undetectable viral load, it's possible to have a long and normal life. 🤗","['undetectable', 'viral', 'load', 'treatment']","[0.3, 0.3, 0.3, 0.3]",1,,
167,1652332894000,1663837919387,Sam,What to do if you stopped HIV treatment,"*If you stopped ARV treatment, visit the clinic for advice*

Antiretrovirals 💊 (ARVs) should be taken daily if they were prescribed to you by a doctor. They should also be taken at the same time of day. If you stop taking ARVs, you are at risk of the HIV becoming resistant to your treatment. This becomes more difficult to treat.

*Reasons to go to the clinic*
Please go to the clinic 🏥 to discuss how best to start treatment again. Taking ARVs when you're pregnant helps to prevent HIV being passed from you to your baby. ","['stopped', 'treatment', 'results']","[0.3, 0.3, 0.3]",1,,
168,1652333356000,1663837887501,Sam,Collect your HIV medication regularly,"*Don't miss the collection date of your HIV medicines*

After testing HIV-positive, you will be given a one-month supply of antiretrovirals (ARVs). 💊 You will also be given a return date 📆 to collect your ARVs from the clinic.

It's best for your health to please keep up with these appointments so that you don't run out of this important medicine.

If you cannot get to the clinic on the day of your appointment, please phone 🤳🏽 the clinic ahead of time to book an earlier date.","['collecting', 'treatment']","[0.3, 0.3]",1,,
169,1652333559000,1663837863351,Sam,Testing for HIV,"*Testing for HIV*

You will be tested for HIV at every clinic visit during pregnancy.🤰🏽 A counsellor or nurse will discuss the HIV test with you, and assist with the test procedure.

HIV testing is done using a Rapid Test. This means you will get the results within 30 minutes of being tested. ⏱️

The counsellor or nurse 👩🏽‍⚕️ will discuss the test result with you. Please don't refuse these HIV tests – it's important that you take steps to protect your health – and your baby's.","['hiv', 'testing']","[0.3, 0.3]",1,,
170,1652333774000,1663837509947,Sam,Don't switch between breast and bottle if you are HIV+,"*Switching between breast and bottle*

The Department of Health recommends exclusive breastfeeding for all mothers during the first 6 months of baby's life. 🤱🏽 It doesn't matter if a mother is HIV-positive or not.

Exclusive breastfeeding means your baby needs only breast milk for the first 6 months of life – no other fluids or foods. 🙅🏽‍♀️

If you choose to formula-feed your baby, then please stick to formula exclusively. Switching between breast milk and formula milk can increase the chances that your baby becomes infected with HIV.
","['hiv', 'breast', 'bottle']","[0.3, 0.3, 0.3]",1,,
171,1652334107000,1663759144412,Sam,Getting an HIV+ test result,"*Getting an HIV-positive test result*

Every time you visit the clinic for a pregnancy check-up🤰🏽, you will also get an HIV test. If you test positive for HIV, the counsellor at the clinic will help you to get through the first shock.

You will be given free antiretroviral (ARV) treatment medication.💊 It's important that you start your ARV treatment right away.

*Feeling overwhelmed*
Finding out that you're HIV-positive can be scary and overwhelming. 😖 In the past, many HIV+ patients would die from HIV. But this is no longer the case. With today's ARV treatment, living with HIV is a manageable chronic condition.

*Living with a chronic condition*
A chronic condition is an illness that:
- lasts 1 year or more,
- needs ongoing medical attention,
- and/or limits your daily activities.

With a healthy lifestyle and adherence to ARVs each day, most HIV-positive people live long, productive lives. 🤗
","['hiv', 'results', 'next']","[0.3, 0.3, 0.3]",1,,
172,1652334427000,1663837477579,Sam,Free HIV treatment,"*Free HIV treatment for life*

All pregnant HIV-positive women in South Africa get free antiretroviral (ARV) treatment for life. 💊 You will start with the treatment as soon as you test positive for HIV.

Taking ARVs during your pregnancy means you can prevent your unborn baby from becoming HIV-positive. You will take ARV medicines after baby is born 👶🏽, and continue taking them for the rest of your life.

When you take your ARVs daily as prescribed, it's possible to live a long and normal life.

Please make sure you return to the clinic 🏥 towards the end of each month to collect the next months' ARV pills. You risk your health if you miss taking your ARV each day.","['treatment', 'life']","[0.3, 0.3]",1,,
173,1652334851000,1663837408232,Sam,Baby needs treatment for 6 weeks to prevent HIV,"*Protecting baby from HIV with nevirapine syrup*

If you are HIV-positive, your baby 👶🏽 will need antiretroviral (ARV) medicines in the form of Nevirapine syrup for at least 6 weeks starting directly after birth. This syrup will prevent HIV infection in your baby.

It's important to tell the nurse/midwife 👩🏽‍⚕️ about your HIV status, and to ask that you are given your baby Nevirapine syrup after birth. Make sure your baby continues to take Nevirapine for 6 weeks.

*Continue to take your ARVs*
You must please continue to take the ARVs you were prescribed during your pregnancy. This is to make sure that you don't pass HIV to your baby when you start to breastfeed. 🤱🏽","['nevirapine', 'syrup', 'hiv', 'baby']","[0.3, 0.3, 0.3, 0.3]",1,,
174,1652335054000,1663837372880,Sam,Stopping breastfeeding if you're HIV+,"*How to feed and wean baby when you're hiv+*

If you're HIV-positive, then breastfeeding is the best way to feed your baby.🤱🏽 The ARVs you're taking and the medication (Nevirapine) baby was given at the clinic, will reduce baby's risk of getting HIV through your breast milk.

Exclusive breastfeeding for the first 6 months of baby's life is recommended. This means you only feed your baby breast milk – no water 🚱or formula should be given. After 6 months, please continue to feed baby breast milk while introducing solid foods.

*Weaning from breastfeeding*
If you decide to stop breastfeeding, you should do so gradually over a period of one month. 🗓️ An abrupt stop to breastfeeding is not recommended and may increase the viral load (VL) in breast milk. If you breastfeed occasionally after starting to wean, your baby is at risk of becoming HIV infected. Make sure you continue to take your ARVs 💊.","['ways', 'feed', 'wean']","[0.3, 0.3, 0.3]",1,,
175,1652335269000,1663837349581,Sam,Test baby regularly if you're HIV+,"*Your baby should be tested regularly for hiv*

All babies 👶🏽 born to HIV-positive mothers should be tested for HIV. 💉

These HIV tests will happen:
- at birth,
- at 10 weeks old,
- at 6 months old,
- at 18 months old,
- 6 weeks after breastfeeding has stopped.

If you're HIV-positive, it's very important that you take your baby to the clinic 🏥 for these HIV tests.","['testing', 'regularly']","[0.3, 0.3]",1,,
176,1652335525000,1663836417180,Sam,What if the father is HIV+,"*There is very little chance of a baby getting HIV from the father or from a caregiver*

Remember that HIV spreads through bodily fluids, like blood and vaginal fluids. This is why it is possible for the virus to spread to a baby from the mother during pregnancy, labour, delivery and breastfeeding. PMTCT treatment helps prevent this.

It is highly unlikely that baby could get HIV from the sperm of an HIV+ father. This is even less likely if the father is on treatment and has a suppressed viral load.

HIV is not spread through sweat, spit or urine. So it can't be spread through coughing, sneezing, hugging, kissing, or sharing cups and plates with someone who has the virus. So it is very unlikely that a baby will get HIV from a caregiver.

Anyone who has tested positive for HIV should discuss ARV treatment with their healthcare provider. This can help them live a long and healthy life, and can help prevent the spread of the virus.","['father', 'hiv', 'spread']","[0.3, 0.3, 0.3]",1,,
181,1663773489712,1663841573896,Sma,A healthy pregnancy diet,"*Eat a healthy diet*
It’s important to eat a mix of foods to make sure you get all the nutrients and energy that you and your growing baby need.

🥗  *Eat a mix of healthy foods, including:*
- lots of vegetables
- foods rich in iron (like spinach)
- protein (fish / eggs / meat)
- calcium-rich food (milk / yoghurt)

🍰 *Avoid unhealthy foods like:*
- sugary snacks (sweets / cake)
- sugary fizzy drinks
- too much salt (sodium)
- alcohol

*Prepare your food carefully:*
🖐️ Wash your hands with soap before making food.

🥗 Prepare and store food carefully.

🪰 Keep food covered to protect it from insects.

🍏 Make sure food is fresh - avoid food that smells bad or is stale.

🧊 Keep foods like milk and meat somewhere cool.

Look after yourself!","['eat', 'food', 'pregnant', 'healthy']","[0.3, 0.3, 0.3]",1,,
182,1663774048540,1663774048540,Sam,Good hygiene,"*Practice good hygiene and keep germs away*

Keep your home, food and environment clean to stop the spread of germs (like viruses and bacteria) that cause dangerous diseases.

*Germs can spread in different ways:*

🧻 On hands after going to the bathroom.

🤧 In the air after a person with the germs coughs or sneezes.

💧 By drinking unsafe water

🖐️ Through touch - for example by sharing cups or spoons, or even unprotected sex.

*What to do*
• Wash your hands with soap after going to the bathroom.

• Wash your hands before cooking, eating, or feeding your child.

• Boil water to make sure it is safe to drink.

• Cover food and water containers to keep dirt and flies away.

• Cook all your food thoroughly, especially meat. 🍗

• Make sure surfaces where you prepare food are clean.","['good', 'hygiene']","[0.3, 0.3]",1,,
183,1663774881627,1663774881627,Sam,Baby's growth - Developmental milestones,"*Developmental Milestones*

Most babies are able to do the same things at about the same age. Some develop more quickly, while others reach some milestones more slowly.

Month 1
• Makes eye contact
• Reacts to mom’s voice and smiles

Month 2
• Gives social smiles
• Studies faces
• Murmurs and giggles at sounds
• Shows anger

Month 3
• Smiles at you
• Lifts arms up, hands wide open and moves legs

Month 4
• Pushes up arms when on her tummy
• Grabs objects
• Enjoys playing and cries when disrupted

Month 6
• Sits with support
• Holds toy in one hand
• Babbles
• Puts everything in her mouth
• Laughs out loud
• Starts to hold a bottle
• Shows likes and dislikes

Month 9
• Responds when called
• Sits without support
• Crawls
• Rolls
• Pulls up to stand
• Understands “yes” and “no”
• Holds a bottle

Month 12
• Walks around furniture sideways
• Walks with feet apart & arms up
• Looks for toys when out of sight
• Pincer grasp and release if asked
• Knows her name
• Understands simple commands
• Finger feeds","['milestones', 'months', 'development']","[0.3, 0.3, 0.3]",1,,
185,1663776308975,1663776308975,Sam,How to bath a newborn baby,"*How to bath a newborn baby*

The first bath will be a sponge bath. Pick a warm room with a flat surface, like a bathroom or kitchen counter, a changing table, or a bed. Cover the surface with a thick towel. Make sure the room is warm, as babies chill easily.

*Get all the things you need*
Before the bath, make sure you have:

• Bath sponge or clean wash cloth (double-rinsed) 🧽
• Clean blanket or bath towel (a hooded one helps keep baby's head warm)
• Clean nappy 🐣
• Clean clothes 🧥
• Warm water (not hot!) 💦

*Be careful*
🔥 Make sure you test the water temperature with your elbow. The water should be the same as your body temperature.

❗️ Never leave babies alone in the bath, not even for a second. They can drown quickly in very shallow water!

📱 Turn your phone off while bathing your baby. You’ll be less likely to get distracted.

🚼 Dry and dress your baby on a towel on the floor if possible. It’s safer than on a changing table. If you’re using a changing table, always keep one hand on your baby.","['bath', 'newborn']","[0.3, 0.3]",1,,
186,1663776634136,1666256238927,Sam,Vaccines prevent these diseases,"*Childhood vaccines prevent these diseases*

The best way to protect your child from dangerous diseases is to get them vaccinated.

Diseases like measles, polio and TB can be deadly and can damage children’s health for life.

*Measles*
Measles is a dangerous disease that spreads very quickly. In the past, many children died from measles. Children can also be left with permanent damage to their health.

Vaccination is the best way to prevent the spread of measles. Babies should get the measles vaccine at 6 and 12 months.

*Polio*
Polio used to kill and paralyse many children all over the world. The polio vaccine is one of biggest immunisation success stories. It has ended widespread polio epidemics and many countries have no more cases of polio.

To completely get rid of polio in SA, we need to make sure that all children are vaccinated. Baby will get the vaccine drops in her mouth at birth and at 6 weeks. Then she’ll get an injection at 6, 10 and 14 weeks, and again at 18 months.

*TB*
TB is one of the deadliest diseases in SA. All children in SA get the BCG vaccine at birth. This helps baby’s immune system build antibodies to protect against some serious forms of TB (like TB in the brain membrane) but it does not prevent TB in baby’s lungs. If baby has been around someone who has TB, she will need to take a six-month course of medicine to stay protected.","['vaccine', 'diseases', 'baby', 'clinic', 'injection']","[0.3, 0.3]",1,,
187,1663776848366,1663776848366,Sam,When must I take baby for a vaccine?,"*When must I take baby for a vaccine?*

The Road to Health booklet lists all the vaccines that baby needs to get and when he needs to get them.

Children get vaccinated at:
• birth
• 6 weeks
• 10 weeks
• 14 weeks
• 6 months
• 9 months
• 12 months
• 18 months
• 6 years
• 9 years
• 12 years

Most vaccines are injections, but a few are given as drops in baby’s mouth.

*Side effects*
Sometimes vaccines can make baby’s arm or leg sore at the injection site. Or baby may feel a little sick with a fever. These side effects are usually mild. If you are worried, speak to the nurse about what to do.

*Does it hurt?*
If you are worried that the vaccination will be painful, remember that serious illness is much worse than the short pain from an injection! The nurse will explain how to hold baby to make it as easy and painless as possible. Try distracting baby with a small toy and comfort baby afterwards with a feed.

If the clinic is out of stock of the vaccine baby needs, please go to another health facility. You can phone first to check if they have stock available.

If you miss baby’s clinic visit for any reason, don’t stay away! Please go to the clinic as soon as you can.","['baby', 'vaccine']","[0.3, 0.3]",1,,
188,1663777082779,1663777082779,Sam,Vaccines protect baby,"*Protect your baby from disease through vaccination*

Vaccines save at least three million lives every year, from deadly diseases like Measles, Polio and Tetanus.

In SA, children get vaccinated against at least 10 dangerous diseases. Most vaccines are given by injection, but some are given as drops in the mouth.

These vaccines have been very carefully tested to make sure that they are safe and have been safely given to millions of children.

Baby will get her first vaccines at birth against TB and Polio. She should get the next set of vaccines at the clinic at 6 weeks.

Vaccines at the government clinic are free for under 12s.

The Road to Health booklet lists all the vaccines baby needs. Remember to check the booklet for the next date and bring the booklet to each clinic visit.

You will need to show the Road to Health booklet when your child goes to school, so keep it up to date and in a safe place.","['vaccine', 'baby']","[0.3, 0.3]",1,,
189,1663782958250,1666258775721,Sam,Helping baby reach her milestones,"*Helping baby reach her milestones*

Children’s bodies and brains develop the most in the first 1000 days of their lives and you can boost this development.

*Milestones*
Baby is learning new things every day. We expect babies to be able to do certain things at around the same age. We call these developmental milestones. For example, most babies can sit on their own by 9 months.

Each child develops in their own time. The developmental milestones are guidelines -  some babies will master skills sooner than others, and others may be slower. If baby doesn’t reach the milestones in the usual time, it is important to investigate.

*Supporting baby’s development*
Although baby doesn’t have much control of her body yet, she can already see, hear, smell, taste, feel and sense movement.

To support baby’s development:
- Talk to her
- Massage her body
- Show her different colours and patterns
- Let her hold and touch different things
- Cuddle and love her

And remember that exclusive breastfeeding gives baby the best nutrition for her growing body and brain. It also helps build a strong bond between mom and baby which is also important for development.","['sit', 'talk', 'walk', 'months']","[0.3, 0.3, 0.3]",1,,
190,1663783177670,1663836369607,Sam,Skin-to-skin contact boosts bonding and development,"*How to feed baby when you're hiv+*

If you're HIV-positive, then exclusive breastfeeding is the best way to feed your baby, if you are taking your ARVs properly.

*Only breastmilk* 🤱🏽
It’s best to exclusively breastfeed a baby for the first 6 months whether you are HIV-positive or HIV-negative. This means you only feed your baby breast milk – no water or formula.

After 6 months, please continue to feed baby breast milk while introducing solid foods.

If you are HIV-positive, you should continue to breastfeed for 12 months (instead of 2 years).

*Treatment helps protect baby* 🛡️
The ARVs you are taking and the medication (Nevirapine) baby was given at the clinic, will reduce baby's risk of getting HIV through your breast milk. It is important that you take your ARVs properly.

*Formula feeding* 🍼
If you choose to formula-feed your baby, then please stick to formula exclusively.

Switching between breast milk and formula milk can increase the chances that your baby becomes infected with HIV.","['newborn', 'care', 'bonding']","[0.3, 0.3, 0.3]",1,,
191,1663783408488,1666259221236,Sam,How are you doing?,"*Are you ok?*

Being pregnant or having a new baby can be very challenging. You may feel emotional because you are tired, uncomfortable and flooded with hormones. You might also be worried about coping with a new baby.

*Talk to someone*  📞🏥
You may feel down or overwhelmed for a few days (called baby blues), or the feelings may be more intense and last much longer (called postpartum depression).

This can put your health and baby’s health at risk.

If you still feel down after 2 weeks or are very depressed or anxious, please speak to a health worker.

Or call Lifeline on 0861 322 322 (not toll free) or SADAG on 0800 456 789 (toll free)

*Family can support you* 💛
Dad and others can give you emotional and practical support. This can include doing chores, such as washing clothes, shopping or preparing meals.

*Look after yourself* 🛌🏽
Try to get enough sleep. If you express some breast milk, another family member can feed baby while you sleep. This is a great chance for others to bond with baby.","['help', 'cope', 'stress', 'okay']","[0.3, 0.3, 0.3]",1,,
192,1663783605927,1663836348570,Sam,Keeping baby HIV- when you are HIV+,"*You're hiv+ but baby could be negative*

Being HIV-positive doesn't automatically mean your baby will be HIV-infected. As long as you start/continue to take your ARVs 💊, the chances of transmission are less than 2%.

*Newly HIV-positive*
During your pregnancy clinic visits 🤰🏽, you will be tested for HIV. Please agree to these tests. Because if you test positive for HIV and start ARVs right away, your baby has the best chance of being born HIV-negative. This is key to the Prevention of Mother-to-Child Transmission (PMTCT). This means you're on ARVs to stop your baby from becoming HIV-positive – while you look after your own health too.

*Known HIV-positive*
If you already know you are HIV-positive, it's important to keep taking your ARVs as recommended. Accept all of the blood tests 💉 asked for at the clinic so that your Viral Load (VL) can be checked. The lower your H","['protect', 'HIV', 'baby']","[0.3, 0.3, 0.3]",1,,
193,1663783821387,1663783821387,Sam,Support for your family,"*Family Support*

If you need counselling, advice or support to help your family, you can call:

Family and Marriage Society of SA
011 975 7106 / 7

Child Welfare SA
011 492 2888

Johannesburg Parent & Child Counselling
011 484 1734 / 5 / 6

Khanya Family Centre
011 905 0915

Soweto Parent & Child Counselling
011 980 7138

The Parent Centre
021 762 0116

Note: Normal phone rates apply when calling these numbers.","['family', 'support']","[0.3, 0.3]",1,,
194,1663784017927,1663839031884,Sam,How long MomConnect keeps your personal info,"*How long does MomConnect keep my info?*

MomConnect holds your info while you're registered. If you opt-out, we use your info for historical, research & statistical reasons with your consent. If you opt-out, you will be given the option to delete all of your personal information.

To read the full MomConnect privacy policy, reply *PRIVACY*.","['privacy', 'long', 'information']","[0.3, 0.3, 0.3]",1,,
